"","GSM1318547","GSM1318548","GSM1318549","GSM1318550","GSM1318552","GSM1318553","GSM1318554","GSM1318555"
"342538",6.50892073367003,6.44252079259011,6.42698515272423,6.45409496167199,6.14445712972938,6.50657436902266,6.42615469206694,6.31026569145395
"342541",5.22609271164707,5.27110846629985,5.03272134130882,5.16335215094834,5.19155594343845,5.09113687915566,5.43896073697346,5.17077367335454
"342574",5.1574935977567,5.33687544618137,5.52941908391807,5.33018475334707,5.35564135710242,5.25309710027328,5.11776182162765,5.31022413444067
"3426",6.17751990690409,5.82534131830883,6.07701932879935,5.7954915772075,5.95004503308994,5.67831959301404,5.7278838969172,5.27693136353607
"342618",5.31598137433482,5.29189729015189,5.66150965158377,5.48023994164072,5.64901771358514,5.2871764641478,5.19175430021437,5.60959105703608
"342666",5.49432196452286,5.51727731637182,5.48398138796149,5.4939590928324,5.58571018333892,5.3025702310637,5.13514075240936,5.35871228549208
"342667",5.00170932904341,5.11252574501874,4.96234034258839,5.07802684430104,4.90853484336001,4.93073877907624,5.02550565526725,4.82914025822715
"3428",10.3772180099425,10.5477085382697,10.3765195475725,10.3977755809721,10.076975079925,10.2146765871651,10.3460434457666,10.4743086694473
"342850",5.26213399906502,5.22829869516323,5.08080767051386,5.10017107365868,5.221702709999,5.17000322521083,5.5246405137366,5.19165512523543
"342865",5.28422800567234,5.12860703163734,5.17191430722419,5.06698909749105,5.45498448511001,4.9858708287573,4.92801052141769,5.25606250221966
"342892",6.15940627090819,5.85669908762408,6.03023267682606,5.57457543590796,5.53346274500644,6.34565244493096,5.78344453085177,6.05390140921016
"342897",4.70256383621918,4.67975457801652,4.72807294253623,4.65703361913575,4.77494769768673,4.7591114050579,4.85932019093061,4.87495531256641
"342898",5.21772262033583,5.15298483510636,5.16335215094834,5.06836133871657,5.03009109298569,5.15073943667862,5.17919153040614,5.41624391918733
"3429",4.88599103423096,4.7839498287326,4.93586243270403,4.92572471263156,4.86189934305935,4.98214861202714,6.34176757765262,4.91636445499168
"342900",5.49857157841575,5.50801555101771,5.82157358970967,5.17114341845401,5.27441974983056,5.20663531270643,5.39557775424851,5.06331350507232
"342908",5.09360817683807,5.19351181231152,5.40797648577001,5.08186444548068,5.07387165782632,4.86061055461473,5.29390760565853,5.14867758394509
"342909",5.03238924945778,5.55166149844623,4.91145541505264,5.32564550433756,5.17958251090084,5.26418383246875,5.16354309830988,4.94907763592178
"342918",5.6304207776885,5.11776182162765,5.25945109987555,5.09787060101381,5.19642579332565,5.92644945269818,5.06117271859134,5.08220129659691
"342926",4.85229995298787,4.84679680232386,4.87905335231436,4.91805588459463,4.81384723391132,4.93723145097816,4.91509779312108,4.88666484684755
"342931",6.43588562019275,6.05756835284208,5.68775355056303,5.96987301575588,5.7922346685574,5.35158632900526,5.68826289257553,5.82759341899199
"342933",5.68775355056303,5.23151386845366,5.4821099283545,5.21631889303833,5.02306732916956,5.19642579332565,5.39378407696991,5.46088948647763
"342945",5.22329796936484,5.13864913302664,5.33839375328118,5.16942703286407,4.93003023150199,5.33298627537975,5.34012998601824,5.01900331026946
"342977",5.45417974756347,5.59763819961056,5.35871228549208,5.25422570099057,5.4259258348259,5.17785190678332,5.18865063577854,5.51609753565026
"342979",5.06288517108019,5.25238398494088,5.00479392549331,4.81742498729924,5.15298483510636,5.33125786684938,5.23494201677489,5.22349949783696
"342994",5.13457727868118,5.56346046820542,5.50576722568131,5.22929684709593,5.221702709999,5.29390760565853,5.29559319655086,5.53847562216912
"343",5.19662877786587,5.2657289224683,5.03156485905897,4.96489157822874,5.05964605083537,5.40211689598174,5.09733127081756,5.2989703699027
"3430",8.95733974825717,9.18503186264531,8.89714781934873,8.66731345312259,9.27034063996375,9.87070284291551,8.99875089508222,9.20116063279086
"343035",5.20663531270643,4.96489157822874,4.94584102305256,5.22669686076018,4.80525001824827,5.26418383246875,5.11252574501874,4.97922757910229
"343052",5.44633143412358,5.0228984417586,5.45835309220815,5.4741672930353,5.30852144509009,5.58449948922099,5.49857157841575,5.26448915622934
"343066",4.82054032379691,4.78126733636556,4.80741567908055,4.72772374012844,4.74419580994887,4.70664630246354,4.66283181318605,4.71961018124794
"343068",5.26716569175534,5.14998975393068,5.42386981570785,5.31725303290194,5.2723473359582,5.17785190678332,5.46391445047659,5.50588675909088
"343069",5.1201236999328,5.42181261263641,5.2219039727753,5.52035212938899,6.0995026316184,5.76439839338366,5.89949676120063,5.34579460328664
"343070",5.73161125176305,5.77919173617731,5.43105290643254,5.78105953283925,5.95947722509594,5.30066194598628,5.82484076468357,6.13996069047611
"343071",4.83183369867212,5.20663531270643,5.15919684767925,5.22359670652537,5.59177836276311,5.57650907717618,5.33623276867271,5.1201236999328
"343099",6.54697005571288,6.03447699902179,6.19631260588529,6.23683267986099,6.48123722019816,5.85367957570522,6.08282029838371,6.32292852512643
"3431",8.08928836744085,7.51762530508969,7.67008539924613,7.67008539924613,7.96992979519387,8.01423334456103,7.98256951577878,8.0747804715842
"343169",4.74585385931482,4.77970959880647,4.84435656632568,4.7821599416335,4.71911822995292,4.76924810765487,4.8193380686607,4.7974843391644
"343170",4.72325205747148,4.68327109770015,4.75708581541917,4.83861169029482,4.73234400052778,4.83379675382859,4.86944362165481,4.87971289796394
"343171",6.11315251578583,5.82534131830883,6.03023267682606,5.65383629369668,6.02142049378249,5.62134018114162,5.90899689076,5.22669686076018
"343172",4.79989833059465,4.77876486015322,4.77837314097976,4.72241176036399,4.82975267619025,4.8131394933603,4.70011581795589,4.79961616919224
"343173",4.72932191549653,4.70827032905685,4.72404299648888,4.65056776734323,4.65240320256087,4.65215138999604,4.74866692611481,4.6442030323272
"343263",4.70664630246354,4.86435636895165,4.79725854018168,4.70874672790101,4.66472219704802,4.78982544089089,4.79301377854816,4.8173031676735
"343296",5.22149886495247,5.31042167277181,5.25034951926872,5.3488337710119,5.13514075240936,5.30915292902143,5.22909421122789,5.15581360246935
"3433",9.27679474276291,9.42855781322777,9.50841507433711,9.34830080386399,9.09900424582337,10.0821748543338,9.99810648208281,9.44420094318073
"3434",7.64300399573477,8.28820579064218,8.72223339611582,7.89341921910421,7.19778276757328,9.24113561901313,8.8947439454794,8.40205550154365
"343406",4.79404369867305,4.7105216878901,4.7839498287326,4.77643905514132,4.72752013267362,4.61953602083472,4.79096044617704,4.68390203825792
"343413",6.87042814994673,7.3496194987284,6.55648766515839,6.8983910903754,7.76897425091867,7.43936895583044,6.9840026704081,7.71180045165626
"343450",5.64914380664965,5.37217218502234,5.40074517724078,5.39378407696991,5.1849827546024,5.2871764641478,5.38908122810807,5.26613914146415
"343472",4.90450849002199,5.01063202170196,4.7939268656353,4.83960853801948,4.74866692611481,4.8173031676735,4.79760198227815,4.82077580354781
"343477",7.70930370183365,8.36169992149403,8.22439677046263,8.38454372831069,8.23745208042246,8.12428623146555,8.167515469577,8.06777392723559
"343505",5.28214472374986,5.43093777346151,5.47451133288457,5.59544060573588,5.98761867019124,5.12102869758577,5.86895993072641,5.65236521217565
"343521",5.00170932904341,5.01063202170196,5.00329446956987,5.23533943315868,5.30152444627722,5.40391861211109,5.31212656753504,5.32392527999402
"343563",5.27693136353607,5.35388842652211,5.13771449353006,5.72410891122815,5.28538394763008,5.58231654336608,5.30214412141734,5.56562106698482
"343578",5.39714957724172,5.39535440517116,5.48398138796149,5.43919254176441,5.0505185233177,5.2113673027472,5.2970642399085,5.1997542618188
"343637",4.81277899106363,4.67913078240225,4.69558207175174,4.70798524175271,4.64902191273706,4.72862267800099,4.82246403485399,4.76902970730448
"343641",4.93622027039936,4.70750593335189,4.84359556958932,5.01754162027844,4.82464020884642,5.01545375129233,4.86370747773808,4.69451405298036
"3437",5.50069106563269,6.27376468456035,6.83672246457468,5.30489031718931,6.03497161746456,7.29537489519187,7.10462880206221,6.66278707479351
"343702",4.84529552352828,4.79530735270833,4.67415053049042,4.78631357938571,4.72167356427994,4.72009981243854,4.69843225733363,4.72992155569762
"3439",5.95375578532133,6.01492644882161,5.52559447577441,5.4821099283545,5.30852144509009,5.55023237512113,5.40617088778739,5.06973571443299
"343930",5.56828610839276,5.874479276779,5.30342522905567,5.20211820634334,5.35564135710242,5.82458771698349,5.47206176290513,5.69222753458026
"343990",5.60005882909768,4.98867096433041,5.23775184950141,5.10732681293982,4.93955620086386,4.97385664250606,5.24067959079197,5.13864913302664
"344",5.80928147002969,5.6869991490076,5.54614835191917,5.46158715367686,5.51228815523796,5.98564446054649,5.84112601179215,5.80524978593263
"3440",4.99445998308195,5.1442110043666,5.19175430021437,5.39714957724172,5.70031043383159,5.17958251090084,5.0500055948162,5.43529440376198
"344018",4.7358405123378,4.86435636895165,4.72672676122212,4.74783255072773,4.6785489932421,4.69358783775562,4.74949823132648,4.71843088136576
"344022",5.50282261079225,5.81255535927314,5.4407963417775,6.00103210369857,5.72987524975904,5.43919254176441,5.78543840157364,5.40956342526913
"344065",5.28643186866894,5.24240194695016,5.50897228759212,5.31427209783851,5.06425101465972,5.43919254176441,5.40413835794772,5.10017107365868
"3441",4.92146032509445,5.51727731637182,5.04532179147213,5.16505886729069,5.04256776281071,5.16505886729069,4.87812210833751,5.20821052324129
"344148",6.26447768508292,5.86696578294392,5.97924463518538,5.86883014188406,5.44102800682321,5.54327110832458,6.01688625036106,5.60030590330993
"344167",5.05034726897694,5.55166149844623,5.53276617284731,5.81455386386162,5.25525254073893,5.37793634235041,5.13975267197368,5.39873775708016
"344191",5.18980783640805,5.2723473359582,5.26530309261914,5.09929026274255,5.05658186059515,5.3025702310637,5.28236210324321,5.50422763331353
"3442",4.68963153270064,4.61359773180568,4.71999885651032,4.79335670373921,4.84265747558761,4.71009449585796,4.63626459883737,4.70760326957106
"3443",4.61298662618911,4.74491809366676,4.77738145016264,4.64021311093902,4.68889918754514,4.68643473523306,4.63489980791652,4.78903079109762
"344382",5.4821099283545,5.12860703163734,5.18613798810239,5.4458696845477,5.91322702865824,5.3692880560684,5.31042167277181,5.26613914146415
"344387",4.82428095217206,4.67335916430813,4.84711354284863,4.73731530062101,4.75793631048897,4.76815991884935,4.70740921883882,4.64297804089754
"3444",5.33839375328118,5.6506227750185,5.25034951926872,5.52762135674012,5.79473081712484,5.56586501350034,5.44344549224228,5.52989021997978
"344405",4.88250582192982,5.41976504685402,5.13623789104239,5.20860934680457,5.10463208087048,5.36609512260877,5.7448839665268,5.31812858143837
"344423",5.36398870099418,5.40775632818201,5.39917037837938,5.20359070309176,5.59763819961056,5.76690079188175,5.14718947774566,5.01545375129233
"344454",5.20978785372691,5.18535821895373,5.17862759879181,5.05981164522639,5.25361613206532,5.21713004328289,5.0555763885819,5.06475646886155
"3445",5.15429572495358,5.21672652028717,5.0007529805371,5.07405110964486,5.40797648577001,5.11957657401835,4.99791845572346,5.56562106698482
"344558",5.24564838695196,5.64052561920406,5.56803847655301,5.90300697727844,5.61497789027488,6.02900836072364,5.81455386386162,5.88648403398854
"344561",4.74280524528929,4.85089846052542,4.88599103423096,4.70932695032646,4.89696939561515,4.76092765172737,4.91707871794757,4.87088080264745
"344593",5.34906090153408,5.13273086446047,5.81052537946737,5.02943219453778,5.45094070719562,6.71172658466577,5.23494201677489,5.34208498615826
"344595",5.51393602373536,5.39378407696991,5.4116009687557,5.2752681243528,5.0268124043342,5.77140543632028,5.12248856932414,5.94878353994504
"3446",5.34012998601824,4.98610374683143,5.32498703315435,4.99445998308195,5.2706896672899,5.1442110043666,5.55166149844623,5.02159797429339
"344657",4.68716284921769,4.73527705999218,4.75560260723714,4.6435480664577,4.7425440061757,4.78529915600295,4.82579171516388,4.71526150743323
"344658",5.1838141291296,5.33125786684938,5.37217218502234,5.43919254176441,5.24412983917211,5.4924425884914,5.35739615398801,5.46298209096527
"3447",5.07802684430104,5.00313198268905,4.84900572653488,5.10983100127846,4.85089846052542,5.06134472735103,4.70588470276608,4.95292301292023
"344741",5.41976504685402,5.1730620441975,5.23312195223984,5.08063415997998,5.49596451327276,5.44379072613233,4.92018383091209,5.16354309830988
"344752",5.41545681993573,5.57650907717618,5.49620276813719,5.33839375328118,5.23574696579909,5.13975267197368,5.29559319655086,5.34448938665926
"344758",4.78823342410574,4.76826682918199,4.98945288418788,4.69628046121401,5.02029959764677,5.05169350473007,4.68110262512993,4.8227042449052
"344760",5.1838141291296,5.3470939165085,5.10428028575071,5.41409026217254,5.77893177168145,5.79448194748579,5.59616490757536,5.47650441414209
"344787",7.4815524791445,7.89140791764619,7.59684680774886,7.75697753022807,7.74899379499085,6.91146575427967,7.32176609792652,7.32969113139339
"3448",5.48633835481285,5.22990262916906,5.29559319655086,5.3843887073725,5.3138334281586,5.63263124516099,5.15768936786571,5.40797648577001
"344805",5.69321031785952,5.90849387416827,5.93414602821841,6.06167945560502,5.76413846469382,6.18808323686191,6.21541961154325,5.51275669651619
"344807",5.75361957198151,5.53514011078935,4.96460387876712,4.8880042752566,5.37414987140475,5.07802684430104,5.52059890301297,5.2901082623895
"344838",4.90943458500686,4.81277899106363,4.69036513804379,4.72987245719385,4.74585385931482,4.74172025647534,4.88223901757944,4.72912137965447
"344866",4.96746381563705,5.28863878187554,4.86138255137088,5.34186812281728,5.09856828964054,4.91524027299886,4.87495531256641,5.15694008740391
"344875",5.00695426334119,5.3689500467567,4.9658110930585,5.24525685604634,5.01754162027844,5.2871764641478,5.44183461783116,5.25136022206661
"344887",4.94922866240596,5.34906090153408,5.05034726897694,5.35388842652211,5.26748509386949,4.99445998308195,4.90540314909544,4.91840801713065
"344892",5.00695426334119,4.91890901741441,5.09591459425969,5.06134472735103,5.05522795619271,4.83268873008256,5.08307877203794,4.83268873008256
"3449",5.26551439516004,5.00170932904341,5.03362291102182,5.00950997346816,4.84066374763734,5.13016763493859,5.37018611377612,5.182269124576
"344901",4.89504488469996,4.68119017578853,4.84060270244491,4.83960853801948,4.9599394235912,4.84172089653929,4.72692569278038,4.82560859866612
"344905",4.73138371705771,4.7055507247794,4.72068709342733,4.74460893564563,4.79096044617704,4.96837928206204,4.70256383621918,4.67637078757136
"344967",5.08762220060554,4.94746547860828,5.46344208451864,5.18778320180456,5.59420907376165,5.2219039727753,5.12102869758577,5.28507406960009
"344988",5.2347321299939,5.64052561920406,5.06973571443299,5.35739615398801,5.27672165996616,5.40211689598174,5.22550018066959,5.20349125700161
"345",5.26213399906502,4.8954603007355,4.97385664250606,4.97096582128211,4.9536681303563,4.94613972367708,4.96761729005886,5.1066039966376
"345051",4.85381474924836,5.18690444629384,4.97692784247316,4.96618339124707,5.09113687915566,5.0490031537332,5.3908765404514,5.14718947774566
"345062",5.67486183363492,5.33861005322511,4.92586522381075,5.71090378565375,5.02306732916956,5.06134472735103,5.23494201677489,5.27859663418996
"345079",5.1331052420208,5.22349949783696,5.61960976506369,5.34491123412643,5.30152444627722,5.28360460692971,5.77757138674135,5.37725903062196
"3451",4.72687506468188,4.72962855587986,4.65433657366703,4.6600908415706,4.78982544089089,4.65341140191997,4.66196974721818,4.68963153270064
"345193",5.27371065194812,5.33687544618137,5.21414869684125,5.26954930754118,5.1382731162695,5.08273251100694,5.65706431551487,5.20663531270643
"3452",5.97431586536694,6.31573808121925,5.19662877786587,5.46344208451864,5.39671363492865,5.43529440376198,5.50777609840086,5.79260383000505
"345222",5.24240194695016,5.1257660287019,5.05169350473007,5.08063415997998,5.00614465170427,4.89736457542747,4.87905335231436,5.14142191893673
"345274",5.1865284796551,4.90010325191404,5.06561898979792,5.71513565732779,4.94291509095224,5.04766115779964,4.97707086500293,5.13329115175809
"345275",5.68564782262341,5.88799421392521,5.35695613576895,5.78419794767168,5.36686702517109,5.69422222400344,5.50422763331353,5.28151936571168
"3454",8.48776727559991,8.31902579020048,8.39223968394783,8.61928239365325,8.18819020286071,8.53277238735176,8.70375443643316,8.39593848457943
"345456",4.81921563096208,4.69553670591525,4.73002141980416,4.6773882571818,4.87614010784505,4.8720625027711,4.78484711603347,4.69567288859439
"345462",5.13864913302664,5.26017149352309,5.54207902923321,5.17286327976574,5.28172278939704,5.75162441380968,5.25075122636044,5.55648039475018
"3455",8.29045387286699,8.36979098074112,8.43202254239752,8.74976686107628,8.79028950165871,8.82277203045618,8.74531934647398,8.67809619160879
"345557",5.27015780810514,5.32476667614568,5.47053642754665,5.35039312279396,5.27672165996616,5.25115651114367,5.1513120460139,5.14142191893673
"3456",4.73032305355621,4.80408818169405,4.68299800568599,4.75507551232463,4.78823342410574,4.72862267800099,4.70942060903687,4.89321634172118
"345611",4.8222231009285,4.99414463324209,4.95166946867341,5.00950997346816,4.92630106692873,5.14905315602299,4.97829114347594,4.87679788576685
"345630",4.93622027039936,5.07387165782632,5.23634439981306,5.15581360246935,4.92416848478327,5.0681880837305,5.57820973705785,4.93629353415135
"345643",5.80049192627875,5.33687544618137,5.67090782612144,5.59885007240474,5.45278667857239,5.79925591560829,5.91648189314686,5.66767060319625
"345645",5.23090206341125,5.19506922970267,5.23030365118375,6.13972516170039,5.2723473359582,5.47976442144939,5.65507093259957,5.65236521217565
"345651",5.22609271164707,5.08063415997998,5.42193102528054,4.98183649029749,5.00519649557259,5.21713004328289,4.89832367026406,5.04783187145979
"345757",6.64998653461092,6.47358103909941,5.0007529805371,5.4407963417775,6.34950772966033,5.49857157841575,5.57433072856124,5.70194169130203
"345778",7.9499398772839,8.10194624078388,8.14619007771554,7.91278095231194,8.15409351861679,7.99735956836105,7.91923963209128,8.04292824875105
"3458",6.9824358199463,7.70801058203724,6.0884647584134,7.45101045706665,7.76441977625,6.82185237976523,7.33187549930594,7.31351388975273
"345895",5.35102981559363,5.0044106323412,4.93362477680054,4.87416484672391,4.98539510510557,5.27463585880811,5.03866202004982,5.4295753475336
"3459",11.0049538455787,10.809572724989,10.7759451111823,10.6528623527237,10.3720835467629,10.380400883333,10.6179443623017,10.9314351577222
"345930",5.70281348677687,5.92246489146117,5.56648247051956,5.62671842139987,5.6400211043037,5.34034656790396,5.37173561914522,5.90148495658825
"346",5.78331926576506,5.21096605849187,5.10839551799451,5.74437911221548,5.55310267605977,5.05684301851961,5.38194276879682,5.38863175359719
"3460",11.5481208056649,11.1464935131973,11.1084636214052,11.143618793687,11.4243733307881,11.6103763591134,11.7888536637428,11.8521078731558
"346007",6.43588562019275,6.81099823158909,6.4218435349717,6.20667998168282,5.99058518814888,5.81906114870332,6.26235165970415,5.68379147188066
"346157",5.39939753112951,5.62183986443255,5.73661520861637,5.43186560320935,6.37885366980614,5.18729513582878,5.99228983581392,5.16505886729069
"346171",6.25514950720166,5.76214207289092,6.23831294422309,5.43186560320935,6.02644412987469,5.88660375666351,5.58158845569071,6.23571441396107
"346288",5.32758589887508,5.9443147993696,5.83811364723375,5.17977698602017,5.63263124516099,5.53370438830924,5.46043964376493,5.80125255983867
"346329",4.82428095217206,4.93463048478868,4.96837928206204,5.07802684430104,5.39199216313955,5.07387165782632,4.93955620086386,4.82914025822715
"346389",5.19506922970267,5.221702709999,5.30342522905567,5.76613508799983,5.47019977918936,5.20349125700161,5.16202947806381,5.53847562216912
"346517",4.85894265586846,4.95948691693291,4.91777841023961,4.78541374370011,4.78982544089089,4.95844331591155,4.88544844991395,5.0363444977594
"346525",4.75793631048897,4.77318906888791,4.74172025647534,4.85458939071888,4.72384174060336,4.8371319145385,4.71579357173961,4.72473739942788
"346528",5.46205911750311,5.66915931355364,5.93638020816335,5.30489031718931,5.24830470449168,5.89649130368644,5.45568066386357,5.38372470066716
"346547",5.19819045563611,5.52439965546301,5.5347968617574,5.62870623692555,5.65643387336396,5.8693422422302,5.59616490757536,5.4116009687557
"346562",5.08902624290188,5.37614929245349,5.16657678442133,5.00711599391311,5.22010955737522,4.92700742877525,5.26078662350652,5.19544534058279
"346606",5.4746193886763,4.82330517765435,5.82935118036491,5.66569562153803,5.50588675909088,5.34950586999597,5.95947722509594,5.28863878187554
"346653",4.6769041343842,4.7525492049382,4.73527705999218,4.82828555903778,4.87403577884869,4.82054032379691,4.92316804797162,4.8131394933603
"346673",4.75265235606986,4.65098232931604,4.77175796151107,4.62168756398286,4.70006988787648,4.63350062863438,4.67397871664706,4.70011581795589
"346689",4.78451547584909,4.84679680232386,4.85001615769343,4.87634332830445,4.75708581541917,4.73153795433938,4.71921418988466,4.81825856694559
"3467",5.90624647094143,5.54040563665111,5.563693652029,5.67831959301404,5.1730620441975,5.74437911221548,5.82484076468357,5.55840349060136
"346702",4.96640708772948,5.10983100127846,4.77406761667518,5.06698909749105,4.87298392602697,5.19642579332565,5.31212656753504,5.2548362992412
"347",4.75097119415234,4.8066559936006,4.68963153270064,4.73507380387651,4.70006988787648,4.64077941076182,4.69146550700168,4.71686832835047
"347051",4.75001851444452,4.82500658529066,4.66993495209679,4.6773882571818,4.80525001824827,4.78721498564374,4.76382905091525,4.72672676122212
"347088",5.44219130715603,5.38896787668391,5.54614835191917,5.24402412666947,5.3025702310637,5.55984228129847,5.75162441380968,5.01900331026946
"347127",5.59763819961056,6.12953136049183,6.0752102332991,6.04275403279401,5.62721508569926,5.67288449880672,5.93638020816335,5.68900178745281
"347148",4.84347868231526,4.7425440061757,4.81230931870049,4.68480201782619,4.88720417243256,4.76631681184603,4.76544985834784,4.82445547026902
"347168",5.41771805448611,5.31703727439505,5.2468826472913,5.20703361944218,5.35564135710242,5.87923366083434,5.32283802203421,5.1865284796551
"347169",5.52798544701114,5.24402412666947,5.53813352162229,5.5932509332389,5.66569562153803,5.60567811822374,5.14569916409279,5.63141258187231
"347240",4.76087429087342,4.66196974721818,4.71434048714732,4.86748518484064,4.72236103082326,4.95144768805587,4.88774019770121,4.81408763378211
"347252",4.7821599416335,4.97401272978799,4.91145541505264,4.8880042752566,4.9536681303563,4.88264118128973,5.05152585005625,4.99587590295452
"347273",4.75560260723714,4.79439188180207,4.7228608930054,4.81634943039917,4.80924502327369,4.75028638696398,4.81024707873198,4.84636308799919
"347281",4.90561440219139,5.32476667614568,5.1270488354283,6.54066333801122,5.05964605083537,4.9750791925733,4.83183369867212,5.19389907898085
"347344",4.89852747401933,5.12430691320618,4.86474335854089,4.80536731456094,4.7016204126613,4.9473160955675,5.03866202004982,4.87588776837183
"347365",5.46624490260112,5.19506922970267,5.59544060573588,5.57650907717618,5.57433072856124,5.49008336695685,5.43186560320935,5.67611349516431
"347376",11.7028682739231,11.9552119458158,11.9277851441796,11.6237532121333,11.5064907680894,11.7381426835123,12.2312795100546,11.7106426127949
"347404",5.4295753475336,5.43220196887442,6.00373094977592,5.26428822082048,5.21324906542475,5.7346140912315,5.61790779674665,5.31812858143837
"347411",5.46833931142109,5.77693414663376,5.36883855772404,5.33665942865987,5.14439231422735,4.99807846932228,5.37793634235041,5.57457543590796
"347442",5.34208498615826,5.21355551362932,4.97187214119566,5.58305028779885,5.08168860995348,5.43369488281889,5.17114341845401,5.11667183647836
"347454",5.41545681993573,5.80302216987558,5.50378051967417,5.64052561920406,5.29390760565853,5.39020201790507,5.44344549224228,5.45835309220815
"347468",4.81557012239668,4.79370230899305,4.68462347206964,4.65366447067524,4.93003023150199,4.82054032379691,4.80350011750605,4.7974843391644
"347475",5.11848998058865,5.07249087307724,5.62820581078519,5.57093479021327,5.04256776281071,5.56176738743433,4.95768584515968,5.08902624290188
"347487",5.21314888349833,5.03750382405934,5.17459120093342,4.90340446475923,5.44102800682321,5.23372844188576,5.15768936786571,4.87878620480647
"3475",5.16638529666699,5.2723473359582,5.7211222700735,5.13163536076229,5.19155594343845,5.56176738743433,5.89649130368644,5.79974876961524
"347516",4.8775915093413,4.80502055286306,4.75793631048897,4.75086844095592,4.76642488404754,4.70664630246354,4.71298105790063,4.66827888111006
"347517",4.93218389132859,4.88813668412074,4.89124959019622,4.98183649029749,4.70903505976781,4.71921418988466,4.82791766728868,4.97385664250606
"347527",5.34012998601824,5.3136354185762,5.30701779469863,5.36841796057157,5.09414092019249,5.05169350473007,5.03156485905897,5.20821052324129
"347541",5.58086715431209,5.07249087307724,5.23312195223984,4.91720991232929,5.35564135710242,5.47392525592583,4.94922866240596,5.15148621820263
"347549",4.99304566486379,4.72962855587986,5.03782959250757,4.76718338472203,4.8954603007355,4.88143941481152,4.96906310662753,4.94408605903639
"3476",9.36666513119842,9.50770921607699,9.09440933623785,9.63529984192694,8.8616123711002,9.00680122783922,9.31889727216643,9.32450549972436
"347686",6.14597161258386,5.6506227750185,5.25657931949346,5.94010258706314,5.61765401870057,6.47935287929877,5.13016763493859,5.56008654971608
"347688",5.28214472374986,6.24475392712305,5.88648403398854,6.1309721203353,6.33637099756149,6.69674623022224,6.72367516197648,6.276869433261
"347689",5.00535872044281,5.08762220060554,5.19175430021437,4.99445998308195,4.99054358731018,5.106787489327,4.87713254006418,5.10937719343175
"347730",5.70494308279476,5.87923366083434,5.91597442783101,5.49572050655536,5.34731497165959,5.46553024779929,5.69895737134372,5.54782485353817
"347731",5.66372133544355,5.44539693830573,5.47229759209974,5.1616422105521,5.35564135710242,5.35388842652211,5.10017107365868,5.2989703699027
"347732",4.80677562332308,4.77682797551183,4.72807294253623,4.71220717098243,4.64452708562275,4.72992155569762,4.72543038255841,4.85007823502943
"347733",4.8079525659668,4.82060157399928,4.90630406907705,5.00830571573372,4.969905419802,4.86514083017847,4.84686111877089,4.78721498564374
"347734",8.16330698738347,8.46265827281639,8.11025828306102,8.26640893289403,8.46467600689819,8.51668749125562,8.16469023124049,8.64874187309526
"347735",5.54231863876414,5.78495747320806,5.50897228759212,5.50588675909088,5.97259936683973,6.17751990690409,5.72039194011625,5.31341683931808
"347736",5.04498351897956,5.10839551799451,4.95620064960695,4.93492810953362,5.0505185233177,4.87706765982369,4.92416848478327,5.11522612690055
"347741",4.75359509727785,4.73365623894728,4.75001851444452,4.88437638895087,4.70903505976781,4.79656505123577,4.71206696458806,4.78993694626721
"347744",5.2723473359582,5.27693136353607,5.44677767327816,5.16005077759893,5.46833931142109,5.28360460692971,5.5444543062368,5.50422763331353
"347745",4.90686366431861,4.9138307048039,4.821501342361,5.00487123519132,4.82464020884642,5.0555763885819,5.09061257828032,4.9673226552139
"347853",4.85592516418201,5.08902624290188,4.91145541505264,4.98992180607365,4.86786697100153,4.79656505123577,4.73042597357938,4.93955620086386
"347862",6.11860792245909,6.31705249665569,6.75480810230869,6.63690013615336,7.40120538522762,7.33131571031231,7.04758393451361,7.34413604703529
"3479",5.61473041479665,5.31703727439505,5.32780682697147,5.17114341845401,5.83134913228293,5.85117761722193,5.32953138275592,5.33580296740464
"347902",4.90943458500686,4.78552394705183,4.77660225385484,4.83960853801948,4.92281206379302,4.84831242233881,4.83614376599145,4.96837928206204
"347918",5.39199216313955,5.38562469148266,5.06083753562831,4.99445998308195,5.4295753475336,5.15788187728892,5.18690444629384,5.07802684430104
"348",4.80900669925082,4.70341133707744,4.68525627890925,4.74275238334294,4.71424088864482,4.69992827318456,4.79096044617704,4.5659639785274
"3480",6.89355376956428,7.24597814424712,7.41082808482236,7.38850767560759,7.76276003232572,7.37395883768413,7.33187549930594,7.79673333334129
"348013",5.80524978593263,5.84489889404471,6.33658866675557,6.24340544123428,5.63831172884786,5.92171915984621,6.35423322363393,5.94380584363824
"348021",5.06152145804437,4.98384798529576,5.19175430021437,5.11811970078717,4.93839284655694,5.14588074325312,4.98913597256323,5.01739069918013
"348093",7.00842671031952,7.17181858697568,8.20503270989319,7.48240991552818,7.63495183417364,5.90548911420742,6.91706670741349,5.60030590330993
"348094",7.37564297415417,5.1575914861319,6.97543513935599,6.38915972719774,8.07558287706786,7.36118251879438,6.69180713323766,7.8909141510177
"3481",5.66767060319625,5.71513565732779,5.56176738743433,5.08981896320974,5.3237081041445,5.76940836246874,5.44862010872502,5.58765000962633
"348110",5.34579460328664,6.13972516170039,5.944562537861,5.33125786684938,6.11766620158379,6.04081804385589,5.66162870773732,6.3957824119694
